norm,chi,logistic,beta,gamma,bimodal,uniform
292.233002445,2928.46499446,10595.6329291,895.720951715,3342.82943306,1182.23958238,750.408184424
277.387465032,9526.01110364,7918.61784783,16.4211681817,1389.39417484,1142.1547015,523.284134744
-1518.82034433,2690.08945712,8486.12069981,849.565093284,4942.46155074,961.761300324,418.544266923
1455.84088318,2756.65312937,11288.5073538,702.224842891,4633.72274005,1793.1698568,85.6080426009
577.190084424,1228.36532217,10508.9850464,113.343090155,3910.11806082,1908.32032593,756.492742549
54.7467533708,7482.1577801,8436.79867149,856.760362947,941.415569199,2164.76791139,164.118626562
-1462.13970947,2681.79067152,8529.92316282,18.7112287951,3048.83482962,861.658754931,580.077187629
-651.257041874,1326.47518976,8226.79663246,402.145964906,3855.21364987,1164.34368042,94.4380993029
22.7640461026,5748.21082605,11864.0932346,520.628379596,3806.28736375,2403.37951765,282.417251381
1204.71017836,3037.27368755,6217.10386523,671.510869809,2824.20547941,1266.11285696,712.827680029
1236.82966398,3249.67119549,10981.6168514,42.5664587811,4141.23924608,724.057588052,191.517937381
1299.34561148,12702.7562254,9339.44463203,251.349411243,3975.28335301,1969.27150011,885.151717386
-10.079616453,1611.39475153,13187.3432287,959.883642273,3102.08141348,1980.05926508,226.465812776
502.776008501,2120.00814468,9490.11846988,354.418115135,5789.72607009,1108.55488053,415.597893821
1651.94215458,9511.6524075,7710.77154893,775.597200109,1567.20138968,2247.95578144,183.570719446
137.858467862,9856.61148404,8862.67413212,97.4542203749,5948.90318063,920.983167096,58.648568952
1095.27776248,4413.70183368,9794.59839684,307.65758967,4110.56122052,1225.83651456,579.738734445
625.606327788,8045.37087717,11359.2834769,35.0427550585,2449.20277675,1200.33657679,531.872302406
122.222391424,10027.84183,7062.32390384,433.187414388,1793.52352168,1230.44856218,159.243497137
-440.090318486,3178.68602586,6168.90003886,987.04231152,3354.94263332,1041.63253605,577.588716197
-1861.34011988,3585.79043473,8842.25225096,686.589432883,2630.32761194,874.928554392,44.2706136359
-1162.82890747,2361.76368831,10128.7434428,970.429514142,5890.46982556,1026.26900908,280.466389939
-803.225123445,9554.10379575,11152.7539847,951.127615094,3143.46445985,899.195180844,220.969778012
-1528.45686581,5229.46922886,9507.84180794,814.968124106,4753.91998175,756.458105107,908.646121092
-1813.36318692,1176.8731644,10239.2970015,7.63580392748,5452.97505812,693.798060628,837.280467283
-513.502722059,7295.90690104,11896.9537914,213.595116702,5096.25574723,1791.37673887,468.306852782
-32.292200482,2815.23421714,8843.46700176,108.817505252,5215.09494047,875.263272224,858.603758167
-1735.37393156,2083.23097808,11250.6952008,264.807367473,2567.72405216,1043.18966227,280.495803513
561.254045725,2785.48459153,9874.08720446,279.860913816,4151.80972089,874.518868791,598.367087289
-58.2611869706,1935.52376697,7292.76298972,180.152278889,3895.87593068,954.707453845,117.607636455
-1514.31614933,5035.35909473,8278.56725755,40.4131390094,2471.43343251,684.540120574,682.754450312
1832.93113609,12883.3979468,10299.7549147,6.86848985827,4991.71902279,1191.58552917,792.687546007
-703.470775982,1399.62610646,11147.851947,72.9199856507,2692.02206181,842.905701336,812.939566679
963.128513894,3771.85766655,9185.62321411,714.612856178,4134.34364326,1816.81612585,87.2712296573
293.40335487,5801.44266546,8112.55175962,998.355854295,2199.36666671,616.173028059,559.531439642
-567.92599531,1317.99090007,9165.67864424,12.8075441973,1865.00856537,1301.68290038,538.794716447
122.843503961,3048.96254805,8452.69759371,53.7715939866,4985.00906855,2134.91469336,417.360061365
3491.10769725,3984.00706607,8742.71162693,400.859516825,2937.77071166,1892.70149216,743.300001293
-1688.40440683,8043.47897334,10828.7513867,0.121325651615,4096.88828908,743.983497049,558.30687228
144.096744054,5632.16125133,6825.52305578,561.798520565,2860.94857078,1853.64209113,35.8506642675
504.145146184,1538.97464968,10513.7661563,491.321759211,3596.08987367,1893.19989271,319.652341065
1472.1751657,8329.7811934,10641.4572053,185.295589573,2589.52256014,856.315267694,600.748073323
-1036.91173501,3561.26026549,11137.7065858,243.86639879,3518.71795969,1006.46892504,965.708549432
-1714.98855515,657.217712203,11411.3894698,99.8281066267,3033.00854775,2167.67866055,705.96059022
-314.464587799,3065.9003438,7967.73968273,709.315167975,1947.0367574,1120.25962151,92.1298541412
927.085522004,8169.98024435,7117.40434901,148.420073551,1961.4342642,847.22866003,410.433041167
193.692454234,7896.01306906,9668.25692669,617.440559449,4426.79703057,2503.49619655,262.899299371
-970.902169158,5103.94926227,11864.6316372,169.51659126,3894.93766944,1005.84476386,654.717199134
571.329044335,3095.46745743,8964.2136942,2.45585453698,3450.27726212,892.664597366,106.062715421
-159.167440774,1651.40016597,6312.91079756,945.013536363,4661.62240214,2115.64673077,940.651594993
1134.86261207,5127.86928327,8532.21717726,52.2944561735,2423.92286553,1762.56723085,68.8244423513
956.483341119,11852.1894321,10210.2768821,204.671326719,3385.39944419,537.246609733,740.8813124
-219.29119793,11505.8107477,8861.6620438,820.977914881,5235.66393231,1175.98569302,892.450367732
-2439.74900872,4128.57547341,10306.0040992,514.287055835,6402.10076846,891.717962224,401.295636267
-295.241044804,4928.24459111,12409.3908099,771.84744319,3513.43213076,971.67710529,455.910698866
-2730.21523345,3177.63604869,6763.59366197,678.535289394,3933.68980697,1064.7540573,547.878734949
-1087.76674726,1854.55764977,9355.56733783,239.775751988,3335.69033504,551.840829065,311.227649686
-1669.87350596,9618.59132397,6236.66655357,504.549869394,3528.17637029,1871.27439678,981.490448296
-1720.71632358,7012.26871674,9839.89593031,891.442830909,1537.9664719,2031.16356864,688.74028436
671.918371911,3099.00863398,10050.9439217,514.19865365,2004.43165276,1206.3257973,282.182266315
-1237.48382142,2886.26297687,10890.4881107,454.926464053,2946.55227519,1396.96834778,658.513694742
-1125.57165258,940.681298397,12976.7254254,158.911810868,4816.51959745,1645.269193,467.716295474
927.004159359,5424.53960807,9726.94693065,395.31486011,5424.7821697,1046.86449461,492.63095666
1130.19861665,4680.59073444,8416.52556127,23.2044723312,4450.72056379,980.390931327,791.227405564
-556.958191961,3007.53150369,10659.0340041,960.242228855,3343.67890279,1131.99542762,150.428358364
2047.56954934,3683.18471215,11543.5582431,538.136451048,1464.00116128,2149.45310381,245.932600281
2867.40648961,1205.80950614,9283.66734087,935.762885919,4879.43892764,2193.64485556,460.815032005
-2108.42844199,3210.25581749,10261.5085929,958.736724254,2999.50786261,1113.54890881,478.754739611
-865.056449605,2609.02208888,19006.3158258,998.027702858,5013.23764672,1342.01305825,245.852119647
-1927.27132928,8241.40156179,7206.78438664,120.180302218,4236.11169435,762.569564126,685.828565718
-1797.92498387,4985.11251358,8640.80161241,719.501440512,3406.83831119,1219.94101789,592.649330139
847.811777816,8328.67566754,10790.9020733,799.865585879,5811.4515137,1095.72364052,946.276127325
203.834477496,1374.35529894,12318.4147494,0.726883399655,4303.50837885,1553.16928782,752.946618073
-46.1584259102,3969.58193179,12342.891934,13.4983090056,4549.43895517,960.579106086,552.769334063
-1044.05336333,3317.79806726,6977.84962066,1.60891196325,8934.83764038,764.17928084,785.745582928
2389.00294842,2175.53090839,7483.41934365,725.875037067,2076.33456343,2117.97995928,185.974202373
-386.256844465,5889.51562292,9548.11845855,911.586278027,1677.17606378,832.241632712,237.363458927
956.479010866,5022.72417408,9333.18843083,88.1438508355,5515.33769877,998.820869095,115.632873434
530.748273929,6063.24430621,10222.9092819,9.38351242207,2240.55455931,1080.04994257,396.463108222
-148.925419386,4645.41845618,11388.9198257,804.895932528,4230.19778307,2135.3061813,157.695041317
293.333765462,2498.92813893,7865.8448842,892.361254252,3282.3765207,2125.72474054,449.940331848
-1099.76830753,1792.05700809,9188.55140571,216.370575514,2482.39542344,1037.88066385,960.81194733
1033.77199517,275.886228004,9540.39250153,394.702868363,4110.95643136,960.821030615,821.826905899
380.115077067,7402.89800897,7393.22899177,0.304836598321,1926.59807546,2106.5880635,273.948993856
-1323.46051218,1807.8620089,8860.92023356,954.815169926,4264.99968122,717.337009323,96.0475279671
-1655.84601596,842.06467996,8367.85269095,673.095260345,3620.09271809,1270.68268486,684.893982193
440.666789682,724.790428643,9188.3831081,383.343994541,2848.87114734,1012.88924667,318.413718441
-605.18097344,1383.1267581,5815.69160834,804.778413151,4686.22764793,525.965213966,110.995981028
496.563121972,3711.13403268,11717.0581153,441.926210763,4239.65816971,1102.20095513,802.06599392
-145.550437218,10274.3681699,8388.17750245,195.915824114,4201.4953454,813.798918297,452.801054607
-194.671226705,4982.24509613,7963.65310226,539.316432042,2226.45878381,2133.72423413,477.232074185
-458.408867457,3300.72092771,7657.81968316,207.011111807,4334.05341712,1144.18032584,423.966032795
205.4556107,3552.7450628,5218.08115391,148.848433258,2196.76561845,1008.53354601,670.940267383
-880.500481409,4119.6264404,12471.7007353,932.113269076,2605.38979836,971.100025856,677.369697451
-719.261305841,4968.71574706,10188.4710739,895.870537301,2172.76810704,798.219753242,119.122570823
-451.24141659,2183.76260875,9465.0843614,7.02077643565,6596.29992052,1157.61867319,799.828936445
1189.24357271,3334.42613236,4924.94775762,980.788351831,2591.46963654,1005.43600459,319.60239755
-1406.97738172,3433.89338306,11514.3416037,302.346844299,4166.68730623,1188.22902257,24.2403303501
106.000997106,3188.86890276,11140.1211518,323.322459655,3414.24979502,755.468178794,215.253857227
1178.24554407,1476.17949706,9233.83281793,990.201046831,3487.43540332,2086.53623148,306.703500101
-56.752700822,643.040993825,11660.8511228,938.809558202,3669.33942913,1937.30601264,95.5865685013
693.591444213,1072.75935514,11636.7789925,986.75681473,5985.13697989,984.450034908,523.14429477
-276.591294676,4318.97379307,14346.4633479,776.657667609,7685.23651077,986.645310552,505.404555074
83.9002687548,5078.13353347,9317.64068818,903.47455123,1577.81918402,2165.38538863,271.968719299
188.826812083,867.302116703,9087.56940395,354.667297949,3608.21830588,2168.28294348,365.899474037
-154.56164763,2442.61286351,9914.12991723,345.658249222,2955.20434064,2009.80701294,274.359374547
926.517699345,8727.14228629,12705.4951641,3.40226096451,3701.97565317,992.714098311,828.186698317
-1076.91174971,4212.36447816,11787.550997,30.275778439,6143.72624141,943.019812354,757.397683278
315.460470212,1132.72643956,10315.6614324,998.735983656,6905.71645901,1057.34912927,679.752011252
-1354.44597259,3888.56891661,9784.02835267,899.298398978,3275.62631014,591.816428978,535.51519214
1147.20998575,11578.3691658,10118.1744937,474.202982968,3461.81342066,1023.62909447,849.532694435
559.503079222,2668.15442107,11229.5003598,0.690209084064,2048.98368401,2255.44529914,743.505158155
-756.866734146,246.718750983,8929.51960283,17.3278983779,1778.775042,726.325573895,165.289304782
306.292956845,5203.31664953,8477.08408207,449.432452392,2640.11434523,1097.69521218,159.54695513
-540.364586215,1678.78626495,8747.30908814,647.884869494,1659.72163026,729.345243061,610.580485571
-2078.81661576,1948.62975482,10201.9468398,986.708942122,3250.95780711,1911.46651296,839.936988085
-161.075870534,3745.14135144,10093.3927843,737.296099862,2949.36346642,2050.40661215,695.227683321
1659.81316461,615.770542906,9912.67496949,481.451075599,2596.72246851,1236.09613642,49.1615163794
950.404048041,7387.05579382,9899.85768691,993.810332404,4399.2304681,1813.08737844,592.080840695
324.91018887,3038.67015195,12734.4695588,998.683284604,4347.85306163,1013.07438324,751.944369316
781.878831524,6666.00143332,11081.3598784,471.257185379,2974.36982337,1080.15915179,360.079031091
-364.867111309,1581.31733277,9918.9774033,998.841652937,2335.35925513,1925.8781072,132.622695299
329.201213461,4627.42082868,9762.29018726,631.009737526,2753.88272988,1098.04289645,906.480043972
-214.95160255,2072.92918007,9809.52160405,947.606871307,5130.14871657,615.278987893,826.773860734
-810.921903151,807.415639021,10407.2918509,831.90764634,8462.26659327,1172.81108493,885.395146722
632.957242235,3773.47145524,9348.68891554,529.328889555,3446.14597891,1213.74569987,510.17339557
829.982341509,3828.2644549,10753.590213,545.566884815,3675.08535428,525.651457036,69.6973134637
217.291512925,9011.47793354,10515.9880503,190.489689168,3372.28488012,879.155104086,964.232308088
2265.65644842,2046.56271179,10575.9817212,194.3753313,6093.44557174,661.42388381,413.021338156
-531.170466633,9015.43994725,9286.40530992,850.232720811,4910.40214721,2081.17251083,920.342022143
1229.94551782,3875.0558511,10496.503492,950.646981955,3434.70060426,897.874478131,951.843622197
505.121834137,9183.98821262,11091.8246825,352.126479703,1786.14087675,1040.94853242,734.665735686
870.213013831,6633.8250361,10435.8067737,954.46288456,5916.41015367,924.631491435,381.65031042
-462.421770721,7061.47812991,10883.6364318,7.36917541607,2933.7004131,2247.51937828,315.108440915
-15.7792902963,6716.4864271,12099.9621339,372.630751605,3671.79103244,1495.65790201,507.037099727
-581.540836169,3098.18889826,10674.6459056,88.6006938232,3673.49900676,1996.66992121,11.6267913128
-1336.33469097,3015.66413463,5760.65350218,385.90105454,5105.00309633,1173.65877026,239.504336544
312.535317731,2771.97223364,8613.0058317,592.178444184,5282.65295245,1948.88139257,840.263723561
-162.023785531,3690.37139276,6029.53255413,206.407650986,2635.48370075,724.065456275,157.519490112
-782.954753187,2670.07511936,9982.41208831,180.409009698,2858.19116035,1013.21978156,932.596642863
-454.538794325,11570.5477026,9149.03589263,124.02231585,2956.17918633,2143.7527034,471.748568759
-1832.56128539,6211.48045696,8497.45760893,514.54351724,4351.17065651,1812.09226662,309.381205336
829.20617855,2466.99410964,9233.63479179,121.108647897,4292.1109606,669.463292444,355.377261211
253.182871789,16942.1507418,11518.2123967,999.905787832,2531.04516704,684.831505639,263.225210178
1702.31981784,5466.84209689,10643.5311722,90.9729700047,1486.89977883,1135.69203171,411.556496575
-1706.41185535,1762.95444024,8233.27035499,0.846249590898,2765.49938125,971.689861067,612.436086023
324.790239717,5726.01911817,10338.8580551,280.038248501,2863.19414855,1020.65666835,467.227537519
-887.340436865,170.245304089,10018.854101,409.305834513,2436.42123335,876.86398746,116.3607123
-456.372816949,5854.0576243,8220.08034075,299.285955232,4013.39123394,894.710550277,562.225994303
553.324084974,2358.8099276,12058.1864821,999.179974742,3920.66291733,951.951408678,355.537749975
-307.670919072,6062.33155761,9089.59577224,939.869398065,5617.01917176,778.613281774,787.453319276
-123.683481394,2453.05195058,7902.19418719,86.1391823676,4143.59076747,1373.01108141,239.946044792
2054.7654962,5694.33634496,8487.89704899,24.0669289803,4597.30685326,799.754152312,363.083475472
-556.908103885,2480.99850316,10014.8853348,375.790155031,5333.38861235,2143.41100776,752.087128192
-1123.54082968,14236.8150096,8654.34024232,10.3581528972,1679.49856872,877.116788111,646.185456458
922.366644663,4299.84451952,8346.99186953,228.713662305,3640.34396646,893.969858409,71.329402039
-656.549000645,5025.77602779,10413.6984973,984.118714281,5819.72767686,831.890376472,480.24276363
-722.441855461,5024.21376054,10573.4450706,170.543618628,7202.20491863,1102.77524849,575.081646751
1.97720985287,4198.80860725,10895.5800386,20.3100861477,7465.57322685,925.165330793,99.2751196635
1154.1130936,1957.52630899,11431.4469174,2.63566851372,2429.10423944,936.83770443,120.806029436
-1031.38645019,1704.08170778,8854.22319029,926.843395197,2539.50216647,871.613359194,104.685377232
