zipf0.01,zipf0.5,zipf1,zipf1.5,zipf2,zipf2.5,zipf3
306901264,1,1,1,1,1,2
7143744020063589,49,1,2,1,2,1
20977,9,2,2,1,1,1
61356,1,1,2,1,1,1
734,1,2,3,1,2,1
4715776250,5,1,1,1,1,1
5433224572,1,1,1,1,1,1
8855,28,1,1,1,1,1
869373,1,1,1,1,1,2
1647,1,1,1,1,1,1
4958339,40,2,2,1,1,1
841366939023283584,1,2,1,1,1,1
11386659164156648,3,1,1,1,1,1
1216193864915570432,1,5,1,1,1,1
5727930997509833,1,2,1,1,3,1
1079075496,2,1,1,1,1,1
437394521727918080,1,1,1,1,1,1
4399,14,1,1,3,1,1
15659285597,3,1,1,1,1,1
70039441,18,1,1,1,1,1
2024654534744,20,4,2,1,1,1
9,1,1,1,1,1,1
264161155989684160,16,2,1,1,1,1
4010977416864272384,14,1,1,1,1,1
979598,31,2,2,1,1,1
1830674035,4,1,1,2,1,1
154365052255274,2,1,1,2,1,1
4036462834082601,1,1,1,3,1,1
8005696198640391168,280,1,1,1,2,1
3525876080116421120,1,44,1,1,1,1
143114018009253216,1,1,1,1,1,1
201186030151,2,1,1,1,1,1
77462884104611264,107,1,12,3,1,1
10340013838863,9,1,1,1,1,2
603572722,4,2,1,1,1,1
505971885510273536,2,1,1,1,1,1
58693948901,4,7,1,1,1,1
149934039609130560,3,3,2,2,1,1
100423109379,3,2,7,1,1,1
7422708,1,1,1,1,1,1
59125851,1,3,1,1,2,1
1819141658247849472,1,1,1,1,1,1
1262873791715935,1,3,1,1,1,1
21679,30,1,1,2,1,1
39,1,1,20,1,1,1
80,15,3,5,9,1,1
4123546,1,1,1,1,1,1
24930824868,9,1,1,1,1,1
1037245279661,9,11,1,1,1,2
314679385138138,5,3,3,2,2,1
7837,1,1,1,3,2,1
124365630601724608,1,15,2,1,1,1
933,4,3,1,1,1,1
97,7,1,1,1,1,1
177993115816014,3,2,1,1,2,1
15505731884229,1,1,1,1,1,1
6807925651564555,1,6,1,3,1,1
1263990132328,1,2,1,1,1,1
605053149321792640,6,3,1,1,1,2
8054178929005020,1,1,1,1,1,1
12983,92,1,3,1,2,1
17926,12,2,1,2,2,1
1593848,82,8,2,3,1,1
10157210135,3,1,1,1,1,1
4622401,1,1,1,1,1,1
4,798,1,1,1,1,1
54988206672,14,3,1,1,1,1
11,1,1,1,1,1,1
7335963494979385344,14,1,3,1,1,1
3385551,85,5,1,3,1,1
8612686,1,1,1,1,1,1
101576010,1,296,2,3,2,2
1006938138763073024,241,2,2,1,1,1
726,1,1,4,1,3,1
37323,13,1,1,1,1,1
2241580,12,3,1,1,1,1
3,17,1,1,1,1,1
198948,1,1,2,6,1,1
3913,1,4,4,4,1,1
39808,4,1,1,1,1,1
25,1,4,1,2,2,1
491410727958886336,3,2,1,1,2,1
210629,23,1,1,1,1,1
3376608320995550,14,4,1,1,1,1
315028040,1,1,1,2,1,2
88,2,1,1,1,1,1
202,3,7,1,1,1,1
12228,1,2,1,1,1,1
299701427765032320,1,3,1,2,1,1
5726302886546197,2,1,1,3,1,1
4608729308036414976,24,1,1,1,1,1
608,1,35,1,1,1,1
431755403780,3,4,1,1,1,1
265830343201466,1,1,1,1,1,1
7866893,2,1,2,1,1,1
3154,2,4,1,2,2,1
8937494,28,1,1,1,1,1
470906005,14,1,1,1,1,1
1208576965342242,1,2,1,1,1,1
34132789,14,1,1,1,1,1
4509,34,6,1,1,1,1
9022,46,1,1,2,1,1
9043498867,2,2,1,1,1,1
10,971,1,1,1,1,1
962598563270,1,26,1,1,1,1
85364,144,1,1,1,1,1
2189181784705041,1,1,1,1,1,1
123140986576646,13,1,1,1,1,1
30,1,1,1,1,1,1
8174889,2,1,2,1,1,1
3279013678,1,1,1,1,1,1
724530393414783616,3,1,1,1,1,1
919493,25,2,1,1,1,1
128428526272352,4,1,1,1,1,1
1,79,642,2,1,1,1
2,14,1,2,1,1,1
34084635,1,4,1,1,1,1
12092199,2,1,7,5,1,1
4491390299,1,4,1,1,1,1
24357,1,3,1,1,1,1
7662,88,121,1,1,1,1
1455,1,1,1,1,1,1
12006452548825,1,2,8,1,1,1
1696664857074,25,1,4,1,1,1
8357,125,1,1,1,1,1
16331542,1,1,1,1,1,1
388861296,4,1,1,1,1,1
5104,4,1,1,3,1,1
281109538689754,4,1,3,1,1,1
8197,1,1,3,1,1,1
2334,24,1,5,3,1,1
1247570,1,1,2,1,1,1
349612255769735,2,3,1,2,1,1
3,1,1,1,1,1,2
2,1,1,3,1,1,1
163188188706,11,1,2,1,1,1
1,1,3,1,1,2,1
1315,9,1,3,1,1,1
65,1,7,1,1,2,1
92244,1,1,1,1,1,1
232443746959987008,206,3,2,1,1,1
702,360,7,1,2,1,1
2270808574120996,1,1,3,1,3,1
15285346790409722,1,1,1,1,1,1
15599057,1,1,1,1,1,1
19156491432536780,1,17,1,2,2,1
607041765,3,1,1,1,1,1
9145829202987648,7,1,1,1,1,1
61538785055847,1,1,1,1,1,1
204644256,3,1,3,3,1,1
357203031161234240,2,1,1,2,1,1
2678689017,2,1,1,1,1,1
42883623,1,6,3,1,1,2
622000269108387200,22,1,42,1,1,4
243226901436193728,96,1,1,1,1,1
106853664,1,1,1,6,1,1
77578,56,1,1,1,1,1
25840,1,1,3,2,1,1
2663027052429012480,31,1,1,1,1,1
25,1,4,15,1,1,1
3206590265593990144,1,1,1,1,1,1
38,1,6,11,1,1,1
33999134,114,1,4,1,1,1
20053,3,5,2,1,1,1
11,297,158,2,1,1,1
220024233673716,17,1,1,1,1,1
8823231,1,1,3,1,1,1
3,8,1,1,2,2,1
657616322325,1,1,1,1,1,1
8275837565447,1026,1,2,1,1,1
1031680,1,10,1,1,1,1
830,1,1,4,1,1,1
661313511,1374,1,1,1,1,1
1,1,4,1,4,2,1
43,5,4,1,1,1,1
2,1,16,1,1,1,1
643437850657,14,2,9,1,1,1
9151,97,1,1,1,1,1
112077999,762,1,2,1,1,1
41490192345,7,1,1,2,2,1
723318989789134,8,4,1,1,1,4
43,2,1,1,1,1,1
997502867,3,1,1,2,1,1
316,155,6,1,1,1,1
20744070,1,4,2,1,1,1
13,4,1,5,1,1,4
278,1,2,1,3,1,1
244388088869157,1,1,1,1,1,2
183618323333,1,1,3,1,1,1
724017994,2,7,1,1,1,1
25700916001,1,1,9,1,1,1
1092552,2,2,1,1,1,1
519934023672,111,3,1,1,1,2
78448643414299776,6,1,1,1,1,1
577872954928971,3,5,1,1,1,1
38900266740931704,57,1,1,1,1,1
12984,1,2,1,2,1,1
1,5,1,1,1,1,1
4,5,1,1,1,3,1
511117,5,1,1,1,1,1
194991982910830560,8,2,1,1,1,1
2,1,1,1,1,1,1
601793763072154368,1,11,1,1,2,1
954769954632693,1,2,2,1,1,1
46189767474901,1,2,1,2,1,1
171926,2,1,1,1,1,1
116795173036803456,1,2,1,1,1,1
27152373236684412,1,1,2,1,1,1
3068433591642651,1,1,1,3,1,1
6573,41,1,1,1,1,1
781394337166187,1,1,2,1,1,1
17342333,2,2,1,1,1,1
1598,239,1,1,1,1,1
1495017,1,1,1,1,1,1
64626144875,1,9,1,1,1,2
10385435844301098,9,1,1,1,1,1
36173113138794840,30,1,4,1,2,1
241,15,1,1,1,2,1
1810,1,1,1,1,1,1
12584849095442682,4,1,2,1,1,1
1915752492661923,1,4,21,1,1,1
34870113660476692,1,4,1,1,1,1
135102962427004368,1,1,1,1,1,1
2387125169565481984,190352,1,1,1,1,4
2265422896413,2,1,2,1,1,1
391123307,10,7,1,1,2,1
163,14,2,1,1,1,1
298,2,2,1,1,2,2
5721278006427,1,1,1,1,1,1
1297,1481,1,1,1,2,1
879936185521067904,2,1,1,1,1,1
37895,2,1,1,1,1,1
1246903,37,1,1,1,1,1
4333064,2,1,2,2,2,1
11361478965,2,3,1,1,1,1
34656858964105,820,6,1,1,2,1
14223,5,4,1,2,1,2
185835102693,39,1,2,1,2,1
1634711372988632,2,2,2,2,1,1
107,895,1,1,1,1,1
2228136,1,1,1,1,1,3
1431714,11023,1,2,2,1,1
645479204,1,1,5,1,1,1
729,37,1,1,1,1,2
2737676315726891,6,1,2,1,1,1
8,180,1,1,1,1,1
1177690237199346,5,2,1,1,2,3
768,1,1,3,1,1,1
13667304149752,1,1,2,1,1,1
52455664548560,1,1,4,1,1,1
128113755438087968,7,1,1,1,1,3
2206091752610324,7,1,4,1,2,1
24367,5,1,1,1,1,1
1097904085,4,1,1,1,1,1
41141835031153,42,1,1,1,1,1
15891615192872346,98,1,1,1,2,2
742733514,1,1,2,1,1,1
335643108,17,1,2,1,1,1
326,2,1,1,1,1,1
365300101,25,4,1,2,1,1
8301,13,1,1,1,1,1
1156206363431784704,16,3,2,1,1,1
29,7,1,1,1,1,3
151,1,1,1,2,2,1
3,1,3,2,1,1,1
984243586420,1,1,1,1,1,1
4,1,1,1,1,1,1
746,1,1,1,1,1,1
108606762789,2,1,1,1,1,1
20,289,1,6,1,1,1
6,2,16,1,1,1,1
1119788637126,184720,1,1,1,1,1
14285867828398,1,7,3,1,1,1
378305444440,3,1,1,1,1,5
6562286597108960256,2,2,1,1,1,2
840613526295,2,2,1,1,1,1
744252435133076864,2,1,2,1,1,1
129697296627,9,1,2,1,1,2
242280064255,4,1,1,1,2,1
17,3,2,1,1,1,1
19745790670599,1,1,1,1,1,1
5118024,1,1,1,1,1,1
1927089497,1,1,1,1,1,1
676762704,10,1,1,1,1,1
383494845082,1,2,3,1,1,1
28639,1,1,1,1,1,1
858,2,1,1,1,2,1
572723499099013,12,2,5,3,1,1
513277944,3,5,1,1,1,2
14247734750,188814,3,1,1,1,1
32247999,1,1,1,1,1,1
140934987136590976,2,1,1,1,4,1
7387427857945036800,3,2,1,1,1,1
523732298503,1,8,1,1,1,1
3051505834422003200,48115,2,1,1,1,1
1256902648,4,2,1,1,1,1
1588,70,3,1,1,1,1
44739290,2,1,1,1,1,1
425097225704,100,1,1,2,2,1
1,2,1,1,1,1,1
3102095813,1,2,1,1,1,1
1294675908533,9,5,1,5,2,1
1742657326416603,2,1,1,1,1,1
19237972,1,1,1,1,1,1
77157591,194,4,1,1,1,1
216302470232745120,13,9,1,1,1,1
20541339,4,1,2,1,1,1
7442,3,1,2,1,1,1
1787,5,1,1,1,2,1
98,1,1,1,1,1,1
5,1,1,1,1,1,1
23972097477075828,1,1,1,1,1,1
45,4,1,1,1,2,1
1211898387208498432,5,1,2,1,1,1
7420964,4,1,3,1,1,1
10470105949384322,1,1,1,1,1,1
8705690146,1,3,1,1,1,1
115284,22,9,1,1,1,1
778762,1,1,2,1,1,1
65241440792303712,191,2,1,1,2,1
16,2,2,1,1,1,1
182595531419755,1,1,1,5,1,1
1041176,1,1,10,1,1,1
632,1,1,1,2,1,1
27590889732603028,5,1,2,1,2,1
3353,9,1,2,1,1,1
8388281508696151,11,1,1,1,1,1
43723505187023656,9,3,1,1,1,1
1636195760220685,4,3,2,1,1,1
95292483593,3,2,2,1,1,1
1289,1,2,4,1,1,1
3433634727324684,2,1,1,1,1,1
7548,2,1,1,1,3,1
855332,203,1,1,1,1,1
5581949755879,3,1,4,1,1,1
1356060,3,3,3,1,1,1
289389,4,1,12,2,1,1
634037758107270016,1,1,1,1,1,1
25293751579275412,6,1,2,1,1,1
2357,13,1,1,1,1,1
56717,1,3,1,1,1,1
49193116256,1,1,1,1,1,1
400553633891212608,2,1,1,1,1,1
1078875514859811,7,1,1,1,1,1
4171247580866,7,1,1,1,1,1
188722769742756,7,2,1,1,1,1
550760837532236,1,1,1,1,1,1
4397571156968,1,1,1,1,1,1
408648170793877,1,1,1,1,1,1
29656664391813,1,1,1,2,2,1
4000388692605060608,1,1,3,2,7,1
1318906323260,9,1,1,1,1,1
37226353199452176,4,3,1,1,1,1
16695,1,1,1,1,1,1
486418114,1,1,1,2,1,1
22542355978195468,2,16,1,1,1,1
6307475619695162368,1,2,1,1,1,1
629444,1,1,1,1,1,2
301849599438956,3,9,1,1,1,1
21107444,7,1,1,1,1,1
8132,1,1,1,1,1,2
513770407354121,9,3,5,2,1,1
44260496355480312,1,2,3,2,1,1
4,1,1,2,1,1,1
14875175291097350,3589,1,1,1,2,1
5,4,1,1,1,1,1
10341486,84,1,1,1,1,1
900,1,1,3,1,1,1
16902238875,1,2,1,1,1,1
12030226909113254,4,2,2,1,1,1
421587692898982976,3,2,3,1,1,1
133600773213,1,1,1,1,1,1
198015613,5,1,1,1,2,1
415851358454258176,1,1,1,2,1,1
1571,4,1,3,1,1,1
116166606,3,2,2,1,1,1
623694933367249408,4,1,2,1,1,1
33817718640,2,2,1,1,3,2
1273601503890265,1,2,2,1,1,1
3317107485,33,3,1,1,1,1
13223,1,1,2,1,1,1
38101,1,1,1,1,1,1
912018346169,1,1,2,1,1,1
696,1,10,1,1,1,1
5953268948665383,3,1,1,1,1,1
677,6,1,1,2,1,1
16440161549,5,1,1,1,1,3
236721700911124,1,26,2,1,1,1
20125567,5,4,2,2,1,1
55482567429952544,2,1,1,1,1,1
9923507636382,1,4,1,1,1,1
481984550225067,1,1,3,1,1,1
71396621943,4,1,1,1,1,2
101,1,2,1,1,1,1
10335004,91,129,1,1,1,1
875655,1,1,1,1,1,1
1754006359390520832,202,1,8,1,1,1
34353,3,2,1,3,2,1
73230737093141424,2,7,1,1,1,1
5657,5,1,2,1,2,1
10,65,1,2,1,1,2
844523042305,29,3,1,1,1,1
73190512738,1,2,1,2,1,1
4487181440176760320,12,22,1,2,1,1
2994533396175314944,1,1,1,1,2,1
1184624286411,46,4,23,1,1,2
59,6,1,19,1,1,1
75,11262,3,1,1,1,1
288304082465693760,5,1,1,1,1,1
38041337013601248,2,2,1,1,1,1
77744090391740704,8,1,1,3,1,1
12409784769,1,1,1,1,1,1
113244278842504,16,1,1,1,1,1
225324772074281600,55,1,2,3,1,1
141223,3,3,1,1,1,1
855853,1,1,1,1,1,1
15712111602682,1,1,1,1,1,1
160574363,1,1,6,1,1,1
472726594597,5,1,1,1,1,1
3961533,4,5,2,1,1,1
1370370354,2,2,2,1,1,1
24,7,1,1,1,1,3
211,20,1,1,1,1,1
1611928430879850,1,1,1,1,1,1
4796321870390610,1,1,2,2,1,1
4221163352813912064,3,1,1,1,1,1
435024640840,3,1,1,1,1,1
46831996604679360,3,1,1,6,1,1
197254744,1,2,1,2,4,1
28489410249291,1,1,1,1,3,1
46804878,2,2,1,1,1,2
865449588,6,1,1,1,1,1
1457078409,3,1,1,1,2,1
1161053,32,1,1,1,1,1
2179736986350244,2,1,1,1,1,1
17474,1,1,1,1,1,1
1219,1,6,2,1,1,1
1320617599387,1,4,1,1,1,1
41400084429,26,42,4,1,1,3
406927397796164,5,1,1,1,1,1
5,1,1,1,1,1,1
62018838788,7,1,1,1,1,2
26,30,1,1,3,1,1
5722920834543133,13,1,1,1,2,1
210549471121,66,1,1,2,1,1
481517492140652,1,2,2,2,1,1
30,1,3,2,2,1,1
14065176838826,4,1,1,1,1,1
3375409932,2,1,1,8,1,1
1,1,1,3,1,1,1
41533673054176296,18,4,1,3,1,1
130853069450366704,3,1,1,1,1,1
11789794,4,2,1,1,1,1
84,108,1,2,1,1,1
23118143308487,2,2,1,1,1,1
8239522436875791360,4,1,1,1,1,3
31709,2,1,1,1,1,1
21,7,1,1,1,1,1
139266,1,1,1,1,1,1
9406348923445000,5,1,1,1,3,1
8,12,1,5,1,1,1
8259327015162589,191,1,1,1,1,1
43144316,467,6,1,1,1,1
15,1,4,2,5,1,1
2793343804280592,4,1,2,1,1,1
1081336119185982080,5,17,2,1,1,1
24682063,46,7,3,1,1,1
161846844625,1,1,1,1,1,2
5488362,1,85,1,1,1,1
897,7,13,1,1,1,1
2912743046569896,509,4,2,1,1,1
108741359381405,1,1,1,1,1,1
35977261066602196,244,1,2,1,1,1
2109925585869122,8,1,3,1,1,1
375261,2,1,1,1,1,2
23901113,2,1,1,1,2,1
71,8,1,32,1,1,1
45065312414981384,1,12,3,2,1,1
96,3,2,2,2,1,2
244699901,17,1,1,1,1,1
61145626,38,1,1,1,1,1
2271616,3740,1,1,1,1,1
1696400728217,1,2,1,1,1,1
6,1865,1,1,1,1,3
5319678,3,1,1,1,3,1
13008990961846850,4,3,1,1,1,1
33612437225,2,1,1,1,1,2
216464436475522,1,4,1,1,1,1
268734303689,4,1,1,1,1,1
4,2,1,1,1,1,1
2268,5,2,1,1,1,1
1750689584131300,8,2,2,1,1,1
1125630348366409,1,12,1,1,2,1
180841312336,1,1,1,1,1,1
1572676484307614464,8,1,3,1,1,2
155303804658539,1,2,1,1,1,1
2192689,1,1,1,6,1,1
176012120423700,5,3,2,1,1,1
1777882692776,1,1,1,1,1,1
7821485868997,94,2,2,1,1,2
3997927734,1,1,1,1,1,1
353536724807002432,1,1,1,1,2,2
700870316,2,1,1,1,1,1
1323488250,1,2,1,1,1,1
8335149791,1,1,1,1,1,1
27193,327,1,1,1,1,1
18962977353730584,1,5,1,1,1,1
243366685756777,1,3,1,5,5,1
182386779484290,14,2,1,1,1,1
278,5,2,1,1,1,1
12964428,1,1,1,1,1,1
984,2,1,1,1,3,1
5,5,4,1,2,1,1
177572322718923136,1,1,1,1,1,1
409551,3,9,2,1,2,1
8,12,1,1,1,1,1
1579007654796,1,24,5,1,1,2
9052562320,2,13,4,1,1,1
3,1,1,3,1,1,1
2836320,5,1,1,4,1,1
492379576,4,13,2,1,1,1
102064771533,9,1,1,1,1,1
94811529,1,1,1,1,1,1
913717237909,2,1,1,3,1,1
3,1,3,1,1,1,1
389829,1,2,1,1,1,1
800838624755921,6,1,2,1,1,1
435039133490390272,1,1,1,1,2,1
591263,2,1,3,1,1,1
8646661275,137,1,1,1,1,1
1148062565687858432,1,1,1,2,1,1
99750481230286,2,2,4,2,1,1
426,4,2,1,1,1,1
3516899341,1,7,1,1,1,1
27744,8337,1,3,1,1,1
11,1,2,1,1,1,1
2352,1,8,2,1,1,1
9,210,2,1,1,3,1
628,1,1,3,1,1,1
1541275607308160768,1,3,3,2,1,1
120402762215253,3,1,1,2,1,1
2869976,1,1,1,1,1,1
4,6,2,1,1,1,1
153902463542383648,1,1,2,1,1,1
92419181,39,1,8,1,1,1
215076332836772,1,1,1,1,1,1
7052739455984,15,2,1,1,1,1
83876224411203824,6,1,1,1,1,1
4368747725093,1,1,1,1,1,1
9920,1,23,1,1,1,1
164251401537,1,27,2,1,1,1
7739664817400785920,1,1,1,1,1,1
225212801,2,1,1,2,1,1
80040687782622912,1,1,3,6,1,1
305,2,1,1,2,1,1
133,3,3,1,6,1,1
92017857,3,1,4,3,1,1
48455,3,1,4,1,1,1
290955106619993,1,1,1,1,1,1
1390513195900,82,2,1,1,1,1
58824790395910,2,1,1,1,1,1
62130275808359,1,1,1,1,1,2
1153990341931159552,2,3,1,1,1,1
316496523112073152,37,4,1,3,1,1
147113021121674,70,2,1,1,1,1
6,1,1,1,1,1,1
1717334608509,32,1,1,1,1,1
5082802203257358336,1,1,1,1,1,1
26402590551899,43,3,1,1,1,1
860,2,1,1,1,1,2
783413759872,1,1,1,1,1,1
12,2,1,1,2,1,1
1841931,1,1,1,1,2,1
2686399,1,1,1,1,1,1
2,1,3,3,1,2,1
1446746931486494,13,1,1,1,4,1
7663907093137286,139,1,1,1,1,1
2715369639878934,4,3,1,1,1,1
87174763,1,3,1,3,1,1
7018263970546,2,1,1,1,1,1
58372754,121,1,1,1,1,1
180507558182974,1,4,1,1,1,1
8,1,1,2,1,1,1
3386586,1,90,2,1,1,1
59,2,5,1,2,1,1
162258118148267808,9,7,1,1,2,1
18810032386788892,1,1,1,2,1,1
87564863703258,1,1,1,1,1,1
13557576867,1,1,1,1,1,1
133,1,1,1,1,1,1
13,2,1,1,1,1,1
65763053,1,1,6,1,2,1
5,1,1,1,1,1,1
282952,15,2,1,1,1,1
43549735165,175,1,1,1,1,1
20018441994153032,63,1,1,2,1,1
276,11,1,1,1,1,1
171912927861251,1,2,2,1,1,1
118769683641411,20,3,2,1,4,1
27312663546,5,1,21,4,1,1
627092,12,1,1,2,1,1
1800334349720,5,1,1,1,1,1
1900333450912900,5,1,1,1,2,1
48452586947,1,30,3,1,1,1
179,14,1,1,1,1,1
1378753957248899,1,46,1,1,1,1
364151,1,1,1,2,1,1
559669018353518272,3,1,1,1,1,1
518957708444,1,1,1,1,2,1
17,2,1,1,1,1,1
3905297825,3,19,1,1,2,1
109289116706,25,1,1,1,1,1
169668030153,17,1,1,1,1,1
66292,84,10,1,1,1,1
120659137,162,1,2,1,1,1
174209124844499040,1,1,1,2,1,1
307574206,1347,3,1,1,1,1
3,1,2,6,1,1,2
86461860028,9,1,1,2,1,1
5926517029569563648,8,1,10,1,1,1
509562417979,3,1,4,1,1,1
151347,7,1,1,1,2,2
543706,1,2,1,1,1,1
21450368,1,1,1,1,1,1
38465108,1,1,4,1,1,1
4957,7,3,1,3,1,1
3992,2,2,2,1,1,1
33931102462737,18,90,1,3,1,1
407824774351,1,1,1,1,1,1
7007732618224696,107,1,1,1,1,1
6862,1,1,1,1,1,1
29595356800,1,2,1,1,1,1
42131872596501416,1,1,1,15,1,1
1078480680,1,1,1,3,1,1
142669999718,1,1,1,1,1,2
87,2,3,1,1,1,1
4,110,3,1,1,1,2
1,110,1,1,1,1,1
236853996452066,785,2,1,1,1,1
298433433,4,2,1,1,1,1
132046363070340096,3,1,5,1,1,1
1,1,30,1,5,1,1
6524607314496,1,1,1,1,2,1
148,23,1,1,1,1,1
72849,1,1,1,1,1,1
116008875,3,3,5,1,1,1
160,51,1,1,1,1,1
4,6,3,1,1,1,1
1278259448524,1,15,1,1,1,2
589589258340546,2,1,1,1,1,1
2309410,2,5,1,1,1,1
110,1,3,1,1,2,1
1,2220,7,2,1,1,1
24129021270352828,4,1,1,1,1,1
15887,3,1,7,1,1,1
8269520,11,4,1,1,1,1
283882432,1,1,1,1,1,2
9,5,2,1,1,1,1
2708,94,1,1,1,1,1
1,2,2,1,1,1,1
489990925,9,1,1,2,1,1
211196842,1,1,1,1,1,1
6202175324883350528,1,2,1,3,1,1
316320,1,1,1,1,1,2
6712,11,1,1,1,1,1
89659367,8,1,1,2,1,1
15495688676,1,1,1,2,1,1
6021617100022606848,2,2,1,1,1,1
2888240616,3,2,1,1,1,1
26041693242949,5,1,13,1,1,1
6577284697061,1,1,1,1,1,1
883317310,9,19,3,1,1,1
235805055540,15,20,2,1,1,2
3374324522180292,3,2,1,1,1,2
3820160548,1,5,21,1,1,1
229159005849,3,1,1,1,1,1
518000,2,2,1,1,1,2
693930801371,89,2,1,1,1,1
58488,2,14,1,1,1,1
190809955381,13,227,1,1,1,1
473043640776572,1,1,5,3,1,1
585386482421435,1,229,1,2,1,1
76624,10,4,1,1,1,1
395,12,2,4,1,1,1
35826087751394064,2,1,1,1,1,2
100,1,2,1,1,1,1
870152,2,1,2,1,1,1
91305,110,1,1,1,1,4
8275122,1,2,1,1,1,1
7540579586,5,2,1,1,1,1
1861,2,1,1,1,1,1
276,10,2,1,1,1,1
25106578534041136,1,2,11,1,1,1
148902742317040960,2,5,4,1,1,1
825645371174406144,4,1,6,1,1,1
1263881121114491136,33,1,3,1,1,1
1,18,1,1,1,1,1
203139172853848,2,1,4,1,1,1
1992408191239452,1,1,1,2,1,1
5567456063,34,2,1,1,1,1
97113963701591,13,2,1,3,1,2
38277876887758,3,2,1,1,1,1
12286,1,1,1,1,2,1
3401161254906963456,3,8,1,1,1,1
23,1,1,1,2,2,1
1,7,1,1,1,1,1
3098548,2,1,1,1,1,2
21,1,1,1,1,1,1
5651323,1,1,1,1,1,1
252134665148714,1,1,3,1,1,1
6217042621995050,1,15,2,2,1,1
4157586948226542592,8,1,1,2,1,1
11994436,3,134,1,1,1,1
1174677892566,1,4,1,1,1,1
18753058332,1,1,1,2,1,1
285,21,3,1,1,1,1
30,1,1,1,1,2,1
2,1,3,1,1,1,1
6125,1,2,7,1,1,2
1132457488,1,2,2,2,1,1
2115829507356955,2,1,1,1,1,1
427,9,1,1,1,1,1
7432,1,4,1,1,1,1
218232512525,18,2,1,1,1,1
6675664376612653056,4,1,1,1,1,2
471988080925979264,1,1,1,1,1,1
2689632236,2,4,2,2,1,1
55622985548,14,1,1,1,1,1
539731008313,67,3,1,1,1,1
61804,11,3,12,1,2,1
50297654187,3,1,1,1,1,1
1846301290856313,1993,1,1,1,16,1
60539740,42,1,1,1,4,1
108478895580271,1,2,1,1,1,1
703013,1,2,1,1,1,1
389248618715980,7,1,1,1,1,1
544161659551542,1,2,1,1,1,1
14027611,1,1,1,1,1,1
222,1,1,4,2,1,1
58,3,1,1,1,1,1
224291770202382944,46,1,1,2,1,1
2912790392146190848,2,1,1,1,2,1
52096,3,1,13,1,1,1
4301543,1,1,2,2,1,1
1064009991380214,1,3,1,1,2,1
14848039418,1,2,1,1,1,1
90812387857417,1930,1,1,1,1,1
5485872,16,1,1,1,1,1
1264,14,2,1,1,1,1
50008579,39,1,4,1,1,1
770400453818112,2,1,2,1,2,1
2030905,1,1,2,3,1,1
925,4,1,1,1,1,1
3,1,1,4,1,1,1
137003189,14,1,1,1,1,1
4,29,1,3,1,1,1
77,1,2,4,3,1,1
17063,23,1,2,1,1,1
25066357421654920,2,1,1,1,1,2
211929886,6,11,1,1,1,1
6,37,1,1,1,1,1
2408405398494,23,1,1,1,1,1
830818234956,1,1,1,1,1,1
65,1,1,1,1,1,1
406,8,7,1,1,1,1
375579712525883072,343,2,1,1,1,2
585125065,55,2,1,5,1,1
3113,1,1,6,1,1,2
1244056,279,2,1,3,1,1
2056285484175,2,3,16,1,1,1
3908532907835509,3,2,1,1,1,1
5774353,7,1,1,1,1,1
8,5,3,16,1,1,1
1736045550156751616,2,1,1,1,1,3
26853640464497496,2,1,2,1,1,1
51,4,2,1,3,1,2
392458946146562240,4,1,4,1,1,1
4900365087658705,3,1,1,1,1,1
3011175818614652928,3,1,1,1,1,1
11690131,5,1,2,1,1,1
461,12,3,2,1,2,1
898,4,16,1,1,1,1
1339148237,3,3,1,1,1,1
1177143582353,1,1,1,1,1,1
10482837155809430,1,3,1,1,1,1
372139577015505536,5,2,1,1,1,1
24763,85,2,3,1,1,1
19465071283,19,1,5,1,1,1
10070365520900,3,1,1,1,1,1
12469378,1,2,1,1,1,1
773285,1,11,1,1,1,1
113,1,1,1,2,1,1
1432981295182321,6,3,1,1,1,1
388209226,4,12,1,1,1,1
351782411,2,1,1,1,3,1
33139543946350596,98,1,1,1,1,1
17,4,1,5,1,1,1
260243940840774,1,2,1,1,1,2
201744,2,1,1,2,1,1
210989089,11,2,1,1,1,1
8385374232273819,26,1,1,1,1,1
986,2,2,1,1,1,1
1735679261202390016,139,20,3,1,1,2
63933612675003768,1,2,1,2,1,4
593526810,1,1,1,1,1,1
1225031614030,1348,3,1,1,1,1
237962807665314,1,3,1,1,1,1
92177,1,1,1,1,1,1
91503699125447280,11,5,1,1,1,1
2949795289226299392,1,1,1,1,1,1
566816119,1,3,1,1,1,1
35104345080253616,8,2,1,1,2,1
8200847294,1,1,1,1,1,1
25976091,1,1,1,1,1,1
7,9,14,1,1,1,1
512456718400762,1,110,1,1,1,2
660133,31,1,1,1,1,1
341245047632362688,1,2,4,1,1,1
69208534125143,1,1,4,2,1,1
13217748656020678,598,10,1,1,1,1
61412559,1380,1,1,1,1,1
10,7,13,5,1,1,1
251357773734587,1,1,1,1,1,1
319419,2,2,1,1,1,1
12695408,4,1,1,1,1,1
403878,1,3,3,1,1,1
16514070,2,3,1,1,1,1
40448510349,383,18,1,17,1,1
42316349213485,1,2,31,1,1,1
423694544267361024,4,2,1,1,1,1
1,5,6,3,3,1,2
3368,1,14,1,1,1,1
22815,2835,1,1,1,1,1
1454246469824013312,2,1,1,1,1,1
19,3,1,1,1,1,1
70714775838,35,1,1,1,1,1
